Vertex	Adjacent vertexes 
993763596	993763525,1971425543
993763640	1971425573,993763533
995451940	2581964565,2581964552
995966784	1617657316,1617657311
996179004	605416210
996191276	590276553,1813004839
996193947	412096538,2912463743
997463815	1058323235,412182183,997463816
997463816	430346285,1058323233,997463815
997498201	192078103,4026789002
997549284	1623633890
997549289	430305752,1618698330,1618698506
997567146	3632485480,945172101
997567148	965078981,430298636
997735566	220466704,1601965996
997735619	1118472736,1118645444
997788243	2879679852,220470138
997943919	614328279,5419944739
997943944	2101948706,220470138
998599398	2964287281,1603749994
998599479	1603749994,2964287170
998599563	3700598020,3700598019
998599588	993633621,993633549
998599589	3678166006,998600324
998599621	998599997,998599832
998599737	1028317412,937138427
998599761	2964287390,2964287326
998599763	998600195,3678166006
998599778	937138414,937138483
998599832	998599621,998600440
998599964	516197919,1193092544
998599997	998600028,998599621
998600010	176342206,1000784044
998600028	998600174,998599997
998600052	999071127,998600174
998600073	516204470,516204469
998600117	3700598019,998600377
998600174	998600052,998600028
998600195	998600554,998599763
998600234	516204470,516197919
998600324	998599589,176342206
998600377	998600117,176342206
998600440	998599832,2964287390
998600520	516204071,1129614628
998600554	176342208,998600195
999071101	999071109,611808927
999071109	999071121,999071101
999071118	1000783892,937138780
999071121	999071125,999071109
999071122	176342212,828203540
999071125	999071126,999071121
999071126	828203540,999071125
999071127	1000783962,998600052
999071128	2963224618,1000784025
999096050	1618604901,1702974996
999097968	4347298023,999097973
999097969	5555618418,4347298016
999097971	999097974,1618698297
999097972	1618698221
999097973	999097968,1270375548
999097974	4347297185,999097971
999097976	1660278313
999099001	6355139470,412183536
999101202	430324173,981969503
999101203	981969502,981969501
999111009	1119196035
999111015	999111009
999111037	1028316439
999111038	1119197177
999135092	5121112982
999470855	725264566,5402950551
1000606411	1005036100,453225891
1000743688	1856688389,636652675
1000783780	1000783838,176342223
1000783820	412505034
1000783822	176342211,176342210
1000783838	412504949,1000783780
1000783892	611808918,999071118
1000783919	412504949
1000783922	1168430916,611808918
1000783962	1000784025,999071127
1000784025	999071128,1000783962
1000784044	998600010,176342205
1000784060	412504949
1002056151	1747118016,6011773329
1002581100	1778905207,704350883
1002581137	2590108163,704350728
1002951027	956785000,1002951140
1002951140	1002951027,1002961499
1002961495	956784996,1015462003
1002961499	1002951140,1050979688
1003317294	712803889,3142383352
1003317297	242485315,242466355
1003575802	410056360,750390257
1003932187	1719484697,3700589382
1003932317	176342203,1210749332
1003932451	3467691709,1003932498
1003932455	3858432979,1003932801
1003932498	1003932451,3305639439
1003932574	5954289562,611808913
1003932762	413756281,2327055467
1003932782	3700589379,6884665352
1003932801	1003932455,1003933213
1003933075	2302886522,413756281
1003933213	1003932801,611808910
1004138978	1004139063,1487547272
1004139063	410873858,1004138978
1004139237	410873852,1004139360
1004139360	1004139237,1188750632
1005013634	4362401886
1005013635	1464784331
1005013636	1464784319
1005013637	175126202
1005013662	175126204
1005013663	710333727
1005022140	4353588508,1005022143,3261288326
1005022141	243796174
1005022143	3637086774
1005022144	1908427913
1005022145	3637086771
1005027641	192134076,192117340
1005027649	412413111,1014889856
1005027651	5107229795
1005027652	2194134205,412413111
1005027653	314573300,314573299
1005027659	192117340,2351239234
1005027661	419237256,419237251
1005027664	314575346,314575345
1005027669	419237257,419237252
1005027671	414443319,2194134246
1005027673	314574197,413541333
1005027675	314571917,314571916
1005027676	179399586
1005027688	1350075461,414443319
1005027689	747704698,5112638001
1005027692	1252106997,314574197
1005027696	456228114,3704246259
1005027698	413541331,314575346
1005027708	419237260,419237256
1005027712	416794945,1335361809
1005027713	5115668006,192117340
1005030600	996179004
1005034329	409773024,1132072896
1005034334	176134392,2301571121
1005034353	1507014277,409773022
1005034355	1616510413,409773023
1005034374	3208867196,1507014277
1005036100	453222110,453222108,1000606411
1005409009	645289747
1007093704	1412916556,6464381894
1007093705	574840028,4888965530
1007093717	6531516536,6531516539
1007520193	1615735822,3758647655
1007520239	943761136
1007520243	3412315154,3691097244
1007520274	1615726662,1999588326,1999588333
1007560908	1008256372,3727506022
1007579330	411271203,411271204
1007848932	3275270612,412727614
1008219966	4353588514
1008256326	421262979
1008256372	706971421,1007560908
1008425261	931540552,880710212
1008425307	1188750637,410873847
1008425504	3546591817,1008425622
1008425622	1008425504,3137267943
1008892500	3574777412,761892191
1008892525	5139822664,1014889676
1008892527	1008892590,3574777411
1008892528	2316632909,1008892580
1008892553	3574768901,502835702
1008892580	3574777412,1008892528
1008892590	1008892527,769697815
1011244540	1257929492,459468255
1011263488	1011263539,1654164941
1011263539	875617109,1011263488
1011271107	412727614,875617143
1011283167	1654164941,3177737930
1011298399	875617126,1192688407
1011298467	418999312,1270242090
1011321542	3602286140,418998752
1011412645	418998752,2874105418
1011412771	179413468,1514035943
1011412858	2302154301,418998752
1011415127	176134392,3208847713
1011415162	176134395,1135599535
1011415169	2870177534,176134395
1011415186	3208847706,176134392
1011455575	410873959,410873958
1012051807	186405002,823962907
1012056031	815470696,418811004
1012097185	230726823,1012635766
1012228525	3591985138,1192688378
1012245356	1196834794,5771441784
1012271199	1012271223,459464834
1012271223	3151929092,1012271199
1012615764	186404988,186404986
1012635766	1012097185,230726822
1012646521	412262597
1012649415	1488773891,412262599
1012649418	412262599,1932568729
1012650322	412262619
1012960038	2351239236
1013049951	181287345,181287344
1013049988	3614216260
1013584076	1014889844,1051012366
1013584103	230853781,1013584182
1013584122	1762953391,1014889831
1013584132	1615202173,1211036398
1013584182	1013584103,5776563941
1013584235	414443287
1013584277	761892195,1772850559
1013790171	954713696
1014192408	2919980933,2919980936
1014500404	1205847164,715015985
1014500692	412479670,477361362
1014500728	1005013663
1014500873	6019672074,496218307
1014655166	410853780
1014740079	626839108,3268128294
1014889676	1008892525,1801577509
1014889700	1613897204,1015462004
1014889779	633565263
1014889790	761892230,1014889818
1014889818	1014889790,1014889834
1014889831	1013584122,1350075461
1014889834	1014889818,1210715148
1014889844	414443365,1013584076
1014889856	1005027649,702107791
1015462003	1002961495,176195127
1015462004	1014889700,176195127
1016398999	1342210498,1016399035
1016399035	1016398999,2302886522
1016399074	516195788,1812167872
1017887591	1387234852
1020985347	830038258
1020985399	473603287
1021333354	461591190,461591189
1021333498	461589726,461590489
1021333727	1650645529,192290901
1021333815	1627502716
1021334276	461591424,461591423
1023991234	435406455
1023991869	181290015,1487337956
1023992690	412946804,242546657
1023992953	242546635
1023993319	1870596397
1024770588	1024770710,3403574023
1024770601	2406529086,1024770710
1024770633	3054968775,1503617806,4920068014
1024770651	3212403499,1423597495,4304332558
1024770706	1352312938,3054968775
1024770710	1024770601,1024770588
1024774263	4304332558,1070573543
1024774267	1346179961
1024777977	195056538,1070573541
1025562806	2999210394,1025563081
1025562827	1025562844,2999210396
1025562844	412946807,1025562827
1025562849	181288157,412697267
1025562860	2302886518
1025562899	1394437404,413756669
1025562901	5737554689
1025562926	1025563390,1025562948
1025562944	195061455,412946807
1025562948	1025562926,175394227
1025562982	7100919189
1025563081	1025562806,1025563390
1025563245	2999210396,2999210394
1025563275	1812167909,419506789
1025563390	1025563081,1025562926
1025563425	1132772996,431197413
1025563446	1902616412
1025563464	175394227
1025843704	412941570,434291210
1025843714	1264581922,1264581566
1025843716	1227793844,2967601617
1025843751	2967601617,2967601612
1025843752	2014923888,242546576,2967601609
1025843757	242546576,1918505474
1025843761	242546506,2427007551
1025862656	1025862657,3053158110
1025862657	1423597496,1025862656
1025865390	1132772752,181287734
1025868473	431388768
1025868490	181287734,431197408
1025868499	1136357351,4120820953
1025871620	2474266504,242545415
1028316439	4133179089
1028317412	937138483,998599737
1029800252	230726819,230726818
1030347390	175048162
1030347394	1387234857,740705369
1030347398	2908690121
1030409264	606199828,1628030616
1030477825	175066119,3755440464
1030477838	3640773645,420036515
1030478052	3755440456,175075316
1030478178	241927067,241927066
1030484659	3822933016,2807181778
1030505918	412820523,1225080904
1030534209	3356493313,1648981583
1030534413	1316677267,420035894
1030534861	420035441,420035438
1030534916	1647270417,1647270419
1030571478	459464948,835537556
1030571484	459464949,835537531
1030573375	2876082774,459464835
1031279134	192144075,192144074
1032766822	3640542198,360177840
1032774485	1278248272,898962960
1032996323	630730623
1032996390	3630743527,192144076
1033398208	2964282123,5735112547
1033398240	993633625
1035674455	1035969100,2273783579
1035969095	415292538,1035969100
1035969100	1035969095,1035674455
1036926574	220833737,220833736
1036926660	4467710099,4467710100
1036926934	220833728,220833726
1036927060	4467710100,220833738
1037470071	1037470079,3668577071
1037470079	1037470243,1037470071
1037470135	1037470154,1037470175
1037470149	1037470175,176677183,3225428955
1037470154	3921164226,1037470135,3223927867
1037470175	1037470135,1037470149
1037470177	3921164226,5013439672
1037470215	3668577071
1037470243	3668577069,1037470079
1037470269	412750017,435335412,3668577069
1037480168	176677189,458889254
1037480173	458889251,458889248
1037480174	458889254,458889251
1038072244	1038072306,458889206
1038072255	1038072306,458889213,458889199
1038072267	458889127,458891480
1038072306	458889283,1038072255,1038072244
1038072334	458889100,3921158744
1038072345	458889275,1038072448
1038072370	458891416,458891415
1038072406	458889117,458889115
1038072448	1038072345,458889272
1038072456	458889193,458889190
1038072487	458889115,458889199
1038072511	458889094,458889093,3921158460
1038072521	1072190627,458892847
1038072526	3921158744,7237183543
1038072530	1038072551,458891416
1038072551	458889272,1038072530
1038072553	416787298,1611589887
1038387456	1290051138
1038387534	280299528,1987559390
1038387669	128741420,280300510
1038387764	6789933561,458770324
1038388012	458770327,458770325
1038388038	5497035779,704267968
1042389868	2318162892,812179611
1047437108	1839419413
1047688013	937828788,458753112
1047754016	507255335,1631099419
1047754153	507255345,507255342
1049360791	540867706
1049360968	540867703,1282023653
1050957968	1474079205
1050957974	6620518513
1050957988	510812954
1050957992	419750580
1050957994	3718151209
1050958000	419750582
1050958001	2283239723
1050958005	490519261
1050958013	2462684087
1050958018	490519258
1050958019	4227831804,2328279430
1050958020	7239886568
1050958026	3236233267
1050958029	490519880
1050958031	1655683488
1050958032	7239886576
1050958033	419751383
1050958038	3236233266
1050979672	1051012384,414443282
1050979688	1002961499,414443282
1051012366	1013584076,230853783
1051012378	1013584235
1051012384	176195127,1050979672
1051255709	5618538886,877798882,1859811237
1051255831	5618538862,5618538886
1053602690	1053602721,984099120
1053602721	430574320,1053602690
1054209795	3201419065,456682759
1054364542	494064139,192196883
1054390611	2907072845,1300837846
1057105572	551827880,1207663065
1057105736	647048572,647048502
1057105740	1057106420
1057105920	647048511,1057106423
1057106420	1057105740,1057106825
1057106423	1057105920,1057106669
1057106532	1163690768,310256194
1057106586	310256193,1207663042
1057106604	647048529
1057106661	647048534,647048563
1057106669	1057106423,647048488
1057106785	551916976
1057106825	1057106420,5240412972
1057106903	551827917,1207662982,551827408
1058323208	1618698385,430321337
1058323232	430343844,1618698219
1058323233	997463816,430323309
1058323235	412182163,997463815
1058323239	411829214,1294519540
1058764965	1253750251
1058909653	1067181729
1058909732	1253761991,2876111962
1059130100	1804827667,412383281
1059130104	412383282,6034844928
1060961865	415374170,956008819
1060972451	6867750683
1063744782	552091909,212633265
1063744806	3939255329,3939255330
1063955229	212592260,212592259
1064228793	2302442945,176605399
1067145510	1650700912,1650701070
1067181729	1253761985
1070573347	433731415,1455760626
1070573348	175394220
1070573353	1070573528,1070573550
1070573483	1070573555,433731417
1070573503	433731416,1070573528
1070573524	505367996
1070573528	1070573503,1070573353
1070573537	1346179933,876960946
1070573540	1503777370,1984002422
1070573541	181288151
1070573543	1024774263,195056538
1070573548	3103281544,3211124601
1070573550	1070573353,1356592724
1070573551	2326818792
1070573555	5079603682,1070573483
1070573574	2580446901
1070932353	622506211,593892841,4261961025
1070932357	1070932362,4261961025
1070932362	1070932365,1070932357
1070932365	3664032396,1070932362
1070932408	1614366970
1070932824	893023274,930364687
1070944216	1194357974,1194357973
1070989595	911708888,1070989668
1070989668	1070989595,1854236814
1070989689	241925125,241925124
1070989694	951482827
1071004567	241925126,2495749642,3309835583
1071054477	3640542201,4552081587
1071054492	769827840
1071054502	4752140720,4750443080
1071128501	2921227387
1071128515	409769014,648168652
1071128522	1071128573,409769012
1071128530	943973382
1071128573	1860714789,1071128522
1072140790	934706191,412473558
1072190627	414643662,1038072521
1074597268	176342218,176342217
1074597275	176342216,1928539622
1074597278	176342222,176342220
1074597279	176403726
1074597282	176342215,176342213
1078865560	3881489936,3881393100
1078865639	3881393100,598701742
1078951745	598701751,175054400
1078951779	1272931716,552091852
1078951783	1615665654,3852389309
1078987600	3198435564
1078987649	6727654132
1078987689	3535385885
1080431952	1080431965,763386272
1080431965	776678439,1080431952
1080431987	694062895,2962927949
1080431991	921194305,816417505
1080432005	847540410,415532990
1080432022	899307276,776678439
1080440334	6984919340
1080812773	1623649771,436066616
1080839825	436067731,436069900
1080883909	1150469564
1080932255	241895608,1080932275
1080932275	1080932255,3392563429
1081735743	2331369446,419237255
1081735755	419237273,419237272
1081735918	419237270,2340084822
1081736095	419237272,419237271
1082041549	2286558315,2286558313
1082041809	176169913,176169912
1085151443	1786192058,1786192063
1085292133	2852202905,1207662735
1085292212	176677272,176677271
1088381320	1650700759,416559914
1090393797	5221977893,1125168423
1090393865	412102600,411275964
1090394081	175246548
1090394090	175246547
1090472845	1090473017,1090473267,1090473156
1090472910	1090473097,1090473267
1090472967	1090473267
1090473017	1090472845
1090473097	1090473190,1090472910
1090473156	1090472845,453316828,453316823
1090473190	1090473097
1090473267	1090472845,1090472967,1090472910
1090582118	417795366,417795365
1090582155	417795372,3894178654
1090582406	551381677,319895222
1090645905	195061455,195060476
1090709862	1487547217,1660291049
1090785117	3755440453
1090785205	241924531,241924530
1090785395	5269782621,420036519
1093455875	651316880
1093455896	1657765706
1093455918	1121790129,1093455953
1093455935	1093455953,616075520
1093455953	1093455918,1093455935
1093510017	411276951
1093510048	412102662
1093530482	411275953,411275952
1093530491	411275952,411275951
1093788726	1457456733,972252724
1094896411	498736788
1094896419	1234581160,3305194918
1094896425	1094896446,1094896442
1094896432	1834237447,5725487128
1094896433	498736787
1094896442	1094896425,1834244088
1094896446	5725487128,5725241633,1094896425
1094896452	1786582443,5725487129
1094896455	4227738502,4227738516
1095849770	192291873
1095849772	192292453
1096063835	4849296342,3090094867
1096063927	412404298,513552679
1096063928	1096063950,3429624851
1096063932	412404334,6782578302
1096063950	412404329,1096063928
1096064036	3066197505,4204077090,4182568648
1096064097	1207663409,513551286,176691022
1096064105	513553212,498736779
1096389189	3627391952,3627391953
1096389262	498736779,1096389329
1096389266	498758700,498736785
1096389329	1096389262,498736780
1097883536	983379422
1097883547	498736738
1097883594	1834237429,1834912856
1097883596	498758697,1834237438
1097883599	1834237436,498758729
1097883615	1097883697,3627391882
1097883645	3627391798,3627391823,498758709
1097883647	3651022653
1097883664	1097883936
1097883665	498758699,498758697
1097883678	498758735,1097883750
1097883686	1097883831,498736744
1097883697	3627391821,1097883615,3627391852
1097883715	414129928,1097883880,1097883950
1097883732	3627391796,3627391821,1097883852
1097883750	1097883678,1097883936
1097883759	1834237432,498736734
1097883760	1097883940,3651022653
1097883776	3627391923,3627391928
1097883788	1834912845,1097883950,1193016210,411744725
1097883831	1834237432,1097883686
1097883852	1097883732,498758709
1097883880	1362306706,1193026884,1097883715
1097883881	1842209779,5653083030
1097883892	3627391928,4347764984,412404304
1097883936	1097883750,1097883664
1097883940	1097883760,430659303
1097883950	1097883788,1097883715
1098271821	1098271901,1098271852
1098271852	1098271821,1098271930
1098271877	638906471,1098271901
1098271892	638906481,1098271915
1098271901	1098271877,1098271821
1098271915	1098271892,638906479
1098271923	412404314,1099361258,638906323
1098271928	510584799,638906341
1098271930	1098271959,1098271852,638906469
1098271959	1098271930,3643755459
1098271984	638906459,1098272013
1098272013	1098271984,1834204668
1099360730	1099361246,5013935611
1099360796	638906316,638906319
1099360869	1834912851,1099361273
1099361154	1099361246,4182444049
1099361246	1099361154,1099360730
1099361258	1098271923,412404312
1099361273	1099360869,638906317,638906320
1099569500	1099569533,430659314
1099569512	1099569587,4346991977
1099569516	3921185749,4339505716
1099569533	1099570042,1099570756,1099569500
1099569544	3646583558,6327448098
1099569561	1099570120,3921185749
1099569568	1099569882,1099569980
1099569587	1099569980,1099569512
1099569599	3921185977,4339531702
1099569658	1099569896,1099570756
1099569659	6745435354,4346991980,4446278411
1099569747	1099569896
1099569769	3921185253,430659320
1099569797	1099570205,6327448097
1099569810	430659334,6745435353
1099569864	430659319,3921184887,1099570042
1099569882	3921185991,1099569568
1099569896	1099569747,1099569658
1099569963	1099570662,1099570120
1099569980	1099569568,1099569587
1099570042	1099569533,1099569864
1099570120	1099570828,1099569561,1099569963
1099570153	4339506618
1099570205	1099569797
1099570230	1099570856,3921186047,3921185977
1099570662	1099569963
1099570683	430659360
1099570756	1099569658,1099569533
1099570828	1099570120
1099570856	1099570230
1100636697	1100636857,1100636887
1100636818	1100636887,941232619
1100636857	419506789,1100636697
1100636879	419506790,1268427993
1100636887	1100636697,1100636818
1102328417	420763510,2908629062
1102328473	1102328566,2908629064
1102328566	428712797,1102328473
1102699993	769828048,3640542200
1102902717	243796176
1102902718	3637086742,243796175
1102902721	1102902717
1102902727	1102902721
1102945121	1678377212,6307577209
1102945135	725896153,725896145
1102945179	5253502127,560059834
1102945206	725896163,725896162
1103043514	1103043526,1626850774
1103043526	1103043514
1103056157	1918379287,411829196
1103223069	992383528,992383544
1104439987	420763500,6636719624
1104440060	1616495243,175136140
1105800699	3236233281,919489262
1105880107	4229402299,1105880111
1105880108	2372852072
1105880109	2372852085
1105880110	2372852065
1105880111	1624927268
1105880116	412122277
1106772954	2407526577,1210747595
1106773303	3678164727,2967602653
1106773572	412868521,412868524
1107280425	1626849951,2419474617
1107541773	
1107580061	539387788,625980916
1108595464	1302816515,1199809831
1108653903	6010618445,3514100851
1108855678	1133468984
1110021206	413537596
1110173419	1474051126,571813124
1110620943	410873840,410873839
1110694702	1110694704
1110694703	4229624433,3236233269
1110694704	436068978,2116692055,1589522274
1111364906	410950244
1111364908	842917345
1111364921	1111364906
1111370685	1111370697,663895714
1111370697	829822811,1111370685
1111370703	663895714,3060434820
1111389199	3208847690,1336859660
1111405510	1111405536,3660346991
1111405536	3663961604,1111405510
1111655510	411275023
1111655553	6299395315
1111655557	3529929979
1111655559	1324552797,7195214256
1111830750	2615028320
1117127483	3923134513,3923380670,1780447487
1118472736	1118472738,997735619
1118472738	1601965984,1118472736
1118645444	997735619,3958489528
1119195730	7100919210,1119197572
1119195982	1119197970,1119197391
1119196035	999111038
1119196654	516196808,1119198028
1119197177	1193092372,7100919210
1119197391	1119195982,516205212
1119197431	413756279,1129616297
1119197494	1836838952,1119199503
1119197509	516199135,516196808
1119197572	1119195730,516199704
1119197621	1119199503,1812167915
1119197826	1123369496
1119197970	516205217,1119195982
1119198028	1119196654,1812167938
1119198229	516199704,1170753433
1119198280	941232616,516199135
1119198411	1119199510,516200451
1119198891	516199704,1836838953
1119199501	1812167938,413756279
1119199503	1119197494,1119197621
1119199510	1119198411
1119199573	516196808
1119887577	2235130034,410873823
1119926659	2915663201,412728307
1120200232	1170753433,1812167911
1121530342	175241185
1121790096	5221977894,411276011
1121790104	1121790183,1121790151
1121790124	449207445,827401418,449206488
1121790126	5240412717,412102600,412102598
1121790129	411274439,1093455918
1121790135	412102608,411276011
1121790151	1121790104,411276698
1121790159	1121790171,411274441
1121790171	412102607,1121790159,412102632
1121790175	411276011,449207223
1121790183	449207223,1121790104
1121790184	449207225,449207224
1121790189	411276246,7195273225
1123342283	1811928452,175364965
1123342284	175364964,181292068
1123369496	516205885,1119197826
1123544194	928002582
1123789208	411726884,3900232885
1124463906	1005030600
1124801746	1124801763,419774432
1124801761	5073002362,5311566569,1124801762
1124801762	1124801763,1124801761,1124801764
1124801763	1124801762,1124801765,1124801746
1124801764	1124801762,419774432,419774424
1124801765	1124801763
1124807638	424891886,424891892
1124807642	4269295355,1306149625
1124807648	1553399290,424891886
1124815497	651425673
1124847327	1124847365,1124847404
1124847365	460284107,1124847327
1124847370	424886012,231270580
1124847404	1124847327,460284104
1125168423	1090393797,411275959
1125374801	410875075,503401847
1125375204	1375429955,499984673
1125975947	186369503,6601884026
1125975962	4879064139,1240692122
1129288391	1191870778,1129288394
1129288394	1129288391,3423573215
1129614401	1129614734,1129616298
1129614420	965900628,1129614457
1129614457	1129614420,516198271
1129614510	516197274,516196797
1129614570	1129615486
1129614628	998600520,516204470
1129614734	516196797,1129614401
1129614779	413756279,516197928
1129614808	516204469,1129615652
1129614842	1129615438,1129616232
1129615042	413756280,413756279
1129615063	516197928,416969108
1129615067	516196797,1129616274
1129615283	516197931,516197270
1129615438	1129616265,1129614842
1129615486	516197270,1129614570
1129615517	1787093776,1787093773
1129615652	1129614808,516204468
1129615679	1129616227,516196797
1129615826	413756277,516197931
1129616214	413756278,413756277
1129616227	516196804,1129615679
1129616232	1129614842,516197928
1129616265	516197931,1129615438
1129616274	1129615067,516197270
1129616297	1119197431,413756278
1129616298	1129614401,1170752622
1130816282	2471923537,1130816321
1130816283	1819916255,5522114889
1130816284	1130816360
1130816286	6536398439
1130816290	2471923533,1130816377,1130816321
1130816292	1130816415,5522114901,1130816358,1130816355
1130816295	1130816358,6536398446,1130816415
1130816297	1130816360,1130816377
1130816305	5669430385,412122277,5669430376
1130816309	5669455604,2351239245
1130816310	1819916259,2459443211
1130816312	192127263,3180229822
1130816314	2471923536,1130816399
1130816321	1130816290,1130816282,1130816435
1130816328	1130816338,1130816459
1130816332	5727560904
1130816334	412273882,412273881,1130816466
1130816338	1130816435,1130816328
1130816342	1130816459,412273881
1130816348	1130816466,651425808
1130816355	1130816292
1130816357	2351239246,1130816467
1130816358	1626508259,1130816295,1130816371,1130816292
1130816359	5522114888,6536398445,5522114889
1130816360	1130816284,1130816297
1130816362	6536398431,6536398438,6536398439
1130816371	1335338165,1130816358,1626508278,5522114883
1130816375	412187506,192127263
1130816377	1130816297,1130816290
1130816390	6536398431,1130816415,2471923537
1130816393	2471923533,2471923536
1130816394	4247857510,1626508313
1130816396	4229779502,2351239263
1130816399	1130816314,646909431
1130816415	1130816292,1130816295,1130816390
1130816435	1130816321,1130816338
1130816438	192127254
1130816459	1130816328,1130816342
1130816465	651425762,412271646
1130816466	1130816334,1130816348
1130816467	1130816357,2351239248
1130824582	1130824588,708972390
1130824588	1130824617,1130824582
1130824592	945444322,1130824619
1130824604	646894029,1130824644
1130824606	708972385,708971962,5337299960,5337299959
1130824607	2286400520,6536387554,2286400503
1130824617	1130824634,1130824588
1130824619	1130824592,945443983
1130824625	1130824659
1130824631	2286400555,2286400601,6536387554
1130824634	5337299963,1130824617
1130824644	1130824604,708972338
1130824659	1342034996,1130824667,1130824625
1130824666	2286400520
1130824667	1130824659,1342034325
1130824675	2286400503,945444322
1130827022	5337299950,708972214
1130827029	5337299950
1130827031	412273890,412273889
1130827036	6536386076,708971924
1131462138	181289662,4553955226
1131462253	431197402
1131462286	1132772717,616352784
1132063324	5908119575,3012656163
1132068802	1132068804,1396407759
1132068804	1132068805,1132068802
1132068805	837429654,1132068804
1132070955	842928719,1400576350
1132070963	1400576353,459468255
1132070969	1545397477
1132072804	6299523419,3954691793
1132072887	619066431,610510916
1132072888	2417595875,410053835
1132072896	1005034329,2929464688
1132076235	5626001574,1132372575
1132076257	1626508313,436074100
1132372346	1874045353,426623009
1132372351	1108855678
1132372376	969752081,1132373095
1132372452	5626071801,1132373583
1132372487	2439051272,2439051274
1132372517	5669455562,412271641
1132372565	1132373878
1132372575	1132076235,436073372
1132372586	1132373902,1132372747
1132372604	2439051274,1132373028
1132372733	412187509
1132372747	1132372586,1132373227
1132372759	708796334,708795781
1132372941	6373204209,1132373394
1132373028	1132372604,412188372
1132373095	1132372376,969752080
1132373127	1132373526,2351239219
1132373227	1132372747,1132373786
1132373234	2188778692,969752088
1132373394	1132372941,1132373902
1132373454	4248321485,2486343552
1132373526	1132373127,192127261
1132373583	1132372452,5626071756
1132373700	5669455563,412271638
1132373786	1132373227,6338497355
1132373809	6338497365,6338497377,1668412742
1132373853	5626071756,5626071758
1132373878	1132372565,2439051229
1132373902	1132373394,1132372586
1132772673	431197409,1136357066
1132772677	1136357226
1132772700	1132773002
1132772717	431197429,1131462286
1132772752	1136356976,1025865390
1132772811	1167002016,919334745
1132772957	431197402,431197429
1132772995	1136356929,1136356976
1132772996	919334758,1025563425
1132773002	5590342698
1132773005	616352784,431197428
1132773006	181289907
1133468822	2459443211,412122360,2459443209
1133468908	5626001654,2486331666
1133468920	4996430896,1626723197
1133468950	4248321735,1626723197,1626723180
1133468957	1626723213,4996430896
1133468984	412187508
1133482461	2419474624,646933391,1133482471,2419474621
1133482471	1133482461,2798744325
1133482477	2351239224,2351239227
1133482496	412691274,3309049259,2473089763
1133482501	436074217,2312274300
1133482513	192127250
1133482520	1626508318,436074217
1133485120	2351239227,2419474621
1133645608	2469929182,2469929181
1133656852	176141482
1133656877	2210410039
1133656884	176141244
1133656916	6562186003
1133656959	176141483
1133674009	241895678,412043645
1133674011	434297654,1133674072
1133674020	1377312337,1640160242
1133674033	7315092488,2939644914
1133674044	2440607827,412043641
1133674045	412043643,1133674065
1133674052	7315092489,2440607828
1133674064	434297656,434297655
1133674065	1133674045,1133674066
1133674066	1133674065,412043642
1133674072	1133674011,3438014494
1133674076	434297655,434297654
1135487806	4853920471,430659355
1135543402	411726892,411726889
1135599535	1011415162,924256865
1136356563	1025868473
1136356872	461613379
1136356876	1779665810,412722813
1136356929	181289906,1132772995
1136356942	412722816
1136356976	1132772995,1132772752
1136356982	4821191647
1136357062	1136356942
1136357066	1132772673,431197408
1136357226	1136356563
1136357351	1136357397,1025868499
1136357397	431197408,1136357351
1136357478	1136357062
1137202843	1239495316,914492509
1138936537	549920832
1138936551	3201419068,3201419065
1138936558	3225428964
1138936567	1138936537
1139109382	4670522740,1354446376
1139121283	1319175167,463190929
1139134027	175036130,4355096555
1139134050	1319109775,1576434215
1139462946	1139462949
1139462949	1188671914
1139462967	1139496793
1139495271	1140378625
1139496793	1139495271
1139856474	412198495,412198494
1140352500	974076705,1140352519,4346893835
1140352504	220566409,192086323
1140352512	618796479
1140352519	1140352500
1140352520	192092733,192092732
1140352521	175355783,598433529
1140352539	2599265516,2148632649
1140378622	1140378628
1140378623	175248155
1140378625	1140378623
1140378626	415533588
1140378627	175248472
1140378628	1140378629
1140378629	1140378631
1140378631	175250124
1140532911	1167880783,638906345,1167880738,1163576101
1140532913	1167880738,1316045119,1234581162
1140624458	1775823655,319893200
1141977837	1210749470,412868493
1141977866	3467570957,242546505
1141977867	2362007950,242546506
1141977884	176342202,882286670
1141977891	595359577,242546534
1141977919	1264581437,412876970
1145112934	1145112973
1145112973	758595401
1145196524	1290296753,3602286130
1145199674	435315256,6685106680
1145275952	412748260,2021088274
1145529143	747702500,742221451
1145529161	742221451,1990659740
1145549476	4588601977,223295952
1145549562	410060116
1146720062	1374949421
1146991980	3220102103,1231025327
1149055113	414133405,1234641134
1150452006	3241634906,607960543
1150452129	4937889072,956003946
1150469467	1133482513
1150469564	4227870403,1996983281
1150495929	3707175523,751397666
1150827951	1150840390,1150840401
1150840369	434295849,1618604928
1150840385	1618604928,434294765
1150840390	1162926051,1150827951
1150840401	1150827951,1150879495
1150840409	1150879495,1150840413
1150840413	1150840409,434294765
1150840425	434294491,1162926051
1150840428	1160709566,1294519285
1150879495	1150840401,1150840409
1150922417	241895673,430336260
1150941308	931732937,931732942
1151368805	176300876
1152267718	1170478725,1152269601
1152267726	1167943023,1170478751
1152269601	1152267718,1152271063
1152271062	1779482974,6782578309
1152271063	1152269601,634156906
1152286659	418998778,683799655
1152366378	3137267943,3689236014
1152366380	3689236014,3546596890
1152410024	2235130039,3698436399
1152530185	419774408
1152613082	1152613326,1152613205,5824646557,1152613111
